,created_at,tree_dbh,curb_loc,health,steward,guards,sidewalk,user_type,problems,spc_common,spc_latin,nta,nta_name,borocode,boro_ct,boroname,zip_city,cb_num,st_senate,st_assem,cncldist
14228,2015-08-19,15,OnCurb,1,1or2,Helpful,Damage,Volunteer,RootOtherTrunkOtherBranchOther,American linden,Tilia americana,MN28,Lower East Side,1,1002601,Manhattan,New York,103,26,74,2
14229,2016-05-10,4,OnCurb,1,1or2,Unsure,NoDamage,TreesCount Staff,,cherry,Prunus,QN19,Glendale,4,4062900,Queens,Ridgewood,405,15,38,30
14230,2015-07-02,30,OnCurb,1,,,Damage,TreesCount Staff,,London planetree,Platanus x acerifolia,BX10,Pelham Bay-Country Club-City Island,2,2027402,Bronx,Bronx,210,34,82,13
14231,2015-10-06,15,OnCurb,1,,,NoDamage,NYC Parks Staff,,cherry,Prunus,BK61,Crown Heights North,3,3031702,Brooklyn,Brooklyn,308,20,43,35
14232,2015-10-08,21,OnCurb,1,,,NoDamage,Volunteer,Stones,London planetree,Platanus x acerifolia,BK93,Starrett City,3,3105804,Brooklyn,Brooklyn,305,19,60,42
14233,2015-09-11,14,OnCurb,1,1or2,Helpful,Damage,Volunteer,,Japanese zelkova,Zelkova serrata,BX10,Pelham Bay-Country Club-City Island,2,2027401,Bronx,Bronx,210,34,82,13
14234,2015-10-30,7,OnCurb,1,,,NoDamage,TreesCount Staff,,cherry,Prunus,BK90,East Williamsburg,3,3050300,Brooklyn,Brooklyn,301,18,53,34
14235,2015-08-01,5,OnCurb,1,3or4,Helpful,Damage,Volunteer,RootOther,American elm,Ulmus americana,QN15,Far Rockaway-Bayswater,4,4101001,Queens,Far Rockaway,414,15,23,31
14236,2016-08-02,20,OnCurb,2,,,Damage,Volunteer,StonesMetalGratesTrunkOther,London planetree,Platanus x acerifolia,SI45,New Dorp-Midland Beach,5,5013400,Staten Island,Staten Island,502,24,64,50
14237,2016-08-31,21,OnCurb,0,,,NoDamage,Volunteer,Stones,pin oak,Quercus palustris,BK42,Flatbush,3,3152200,Brooklyn,Brooklyn,314,17,44,40
14238,2015-08-08,26,OnCurb,1,,,Damage,Volunteer,RootOther,pin oak,Quercus palustris,QN62,Queensboro Hill,4,4080302,Queens,Flushing,407,16,25,24
14239,2015-09-12,25,OnCurb,1,,,NoDamage,TreesCount Staff,TrunkOther,honeylocust,Gleditsia triacanthos var. inermis,QN44,Glen Oaks-Floral Park-New Hyde Park,4,4157901,Queens,Glen Oaks,413,11,33,23
14240,2015-09-25,14,OnCurb,1,,Unsure,Damage,Volunteer,StonesRootOtherWiresRopeBranchLights,Japanese zelkova,Zelkova serrata,BK32,Sunset Park West,3,3001800,Brooklyn,Brooklyn,307,23,51,38
14241,2015-08-19,27,OnCurb,1,,,Damage,Volunteer,Stones,London planetree,Platanus x acerifolia,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3,3060800,Brooklyn,Brooklyn,315,23,41,48
14242,2016-09-09,14,OnCurb,1,,,NoDamage,Volunteer,Stones,honeylocust,Gleditsia triacanthos var. inermis,MN40,Upper East Side-Carnegie Hill,1,1014801,Manhattan,New York,108,28,73,4
14243,2015-07-18,3,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,BranchOther,Callery pear,Pyrus calleryana,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,3065800,Brooklyn,Brooklyn,318,22,59,46
14244,2015-10-26,33,OnCurb,0,,,Damage,TreesCount Staff,RootOther,London planetree,Platanus x acerifolia,QN51,Murray Hill,4,4115100,Queens,Flushing,407,11,40,19
14245,2015-06-27,25,OnCurb,1,,,NoDamage,TreesCount Staff,,London planetree,Platanus x acerifolia,QN48,Auburndale,4,4145900,Queens,Flushing,411,11,25,20
14246,2016-09-08,19,OnCurb,1,,,NoDamage,Volunteer,,pin oak,Quercus palustris,BK82,East New York,3,3116600,Brooklyn,Brooklyn,305,18,54,37
14247,2015-09-02,34,OnCurb,1,,,Damage,TreesCount Staff,Stones,London planetree,Platanus x acerifolia,QN38,Pomonok-Flushing Heights-Hillcrest,4,4122300,Queens,Fresh Meadows,408,16,25,24
14248,2015-08-22,3,OnCurb,1,,,NoDamage,Volunteer,,littleleaf linden,Tilia cordata,BX14,East Concourse-Concourse Village,2,2017500,Bronx,Bronx,204,32,77,16
14249,2015-07-28,6,OnCurb,1,1or2,,NoDamage,NYC Parks Staff,,silver maple,Acer saccharinum,QN43,Bellerose,4,4161700,Queens,Bellerose,413,11,33,23
14250,2015-08-04,5,OnCurb,1,1or2,Harmful,NoDamage,TreesCount Staff,,cherry,Prunus,BK40,Windsor Terrace,3,3050400,Brooklyn,Brooklyn,307,21,44,39
14251,2015-07-14,24,OnCurb,1,,,Damage,Volunteer,,eastern redcedar,Juniperus virginiana,BK58,Flatlands,3,3072800,Brooklyn,Brooklyn,318,21,41,46
14252,2015-11-04,2,OnCurb,1,,,NoDamage,NYC Parks Staff,,cherry,Prunus,SI35,New Brighton-Silver Lake,5,5005900,Staten Island,Staten Island,501,24,61,49
14253,2015-07-03,21,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,BX40,Fordham South,2,2023704,Bronx,Bronx,205,33,86,14
14254,2015-10-26,15,OnCurb,1,,Harmful,Damage,Volunteer,,crimson king maple,Acer platanoides 'Crimson King',BK75,Bedford,3,3025300,Brooklyn,Brooklyn,303,25,56,36
14255,2016-04-29,26,OnCurb,0,,,NoDamage,Volunteer,StonesBranchLights,pin oak,Quercus palustris,BX63,West Concourse,2,2006300,Bronx,Bronx,204,29,84,8
14256,2015-06-22,16,OnCurb,0,1or2,Unsure,NoDamage,Volunteer,StonesWiresRopeBranchOther,red maple,Acer rubrum,QN37,Kew Gardens Hills,4,4080900,Queens,Flushing,408,16,27,24
14257,2015-07-08,5,OnCurb,1,1or2,Unsure,Damage,Volunteer,,littleleaf linden,Tilia cordata,BK28,Bensonhurst West,3,3026400,Brooklyn,Brooklyn,311,22,49,43
14258,2015-07-28,8,OnCurb,1,1or2,,NoDamage,Volunteer,RootOther,honeylocust,Gleditsia triacanthos var. inermis,MN40,Upper East Side-Carnegie Hill,1,1014300,Manhattan,Central Park,108,29,69,6
14259,2016-09-24,16,OnCurb,1,,,NoDamage,TreesCount Staff,BranchLights,maple,Acer,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4,4107201,Queens,Far Rockaway,414,15,23,32
14260,2016-08-23,12,OnCurb,1,,,Damage,Volunteer,Stones,London planetree,Platanus x acerifolia,QN31,Hunters Point-Sunnyside-West Maspeth,4,4000700,Queens,Long Island City,402,12,37,26
14261,2015-11-04,14,OnCurb,1,,,Damage,Volunteer,,English oak,Quercus robur,BK40,Windsor Terrace,3,3017100,Brooklyn,Brooklyn,307,21,44,39
14262,2015-09-20,31,OnCurb,1,,,Damage,TreesCount Staff,Stones,honeylocust,Gleditsia triacanthos var. inermis,BK69,Clinton Hill,3,3019700,Brooklyn,Brooklyn,302,25,57,35
14263,2016-08-31,22,OnCurb,2,,,NoDamage,Volunteer,StonesBranchLights,London planetree,Platanus x acerifolia,BK95,Erasmus,3,3082600,Brooklyn,Brooklyn,317,21,42,40
14264,2016-05-22,20,OnCurb,1,3or4,Helpful,NoDamage,Volunteer,WiresRopeBranchLights,silver linden,Tilia tomentosa,QN29,Elmhurst,4,4046900,Queens,Elmhurst,404,13,39,25
14265,2016-03-01,17,OnCurb,1,,,Damage,TreesCount Staff,,honeylocust,Gleditsia triacanthos var. inermis,SI11,Charleston-Richmond Valley-Tottenville,5,5024402,Staten Island,Staten Island,503,24,62,51
14266,2015-10-09,7,OnCurb,1,,,Damage,Volunteer,Stones,green ash,Fraxinus pennsylvanica,BX29,Spuyten Duyvil-Kingsbridge,2,2028500,Bronx,Bronx,208,34,81,11
14267,2015-07-11,5,OnCurb,1,1or2,,NoDamage,NYC Parks Staff,,silver linden,Tilia tomentosa,QN38,Pomonok-Flushing Heights-Hillcrest,4,4124100,Queens,Fresh Meadows,408,11,25,24
14268,2015-10-26,5,OnCurb,0,,,Damage,Volunteer,Stones,green ash,Fraxinus pennsylvanica,SI36,Old Town-Dongan Hills-South Beach,5,5011401,Staten Island,Staten Island,502,24,64,50
14269,2015-10-21,8,OnCurb,1,,,NoDamage,NYC Parks Staff,Stones,London planetree,Platanus x acerifolia,BK82,East New York,3,3120800,Brooklyn,Brooklyn,305,19,60,42
14270,2015-09-27,5,OnCurb,1,,,Damage,TreesCount Staff,,green ash,Fraxinus pennsylvanica,BX62,Woodlawn-Wakefield,2,2045101,Bronx,Bronx,212,34,81,11
14271,2015-07-28,4,OnCurb,1,,Unsure,NoDamage,Volunteer,,littleleaf linden,Tilia cordata,BK88,Borough Park,3,3021800,Brooklyn,Brooklyn,312,17,48,44
14272,2015-11-03,28,OnCurb,1,,,Damage,TreesCount Staff,,London planetree,Platanus x acerifolia,BK77,Bushwick North,3,3043500,Brooklyn,Brooklyn,304,18,54,37
14273,2016-08-23,31,OnCurb,1,,,Damage,Volunteer,,English oak,Quercus robur,QN35,Briarwood-Jamaica Hills,4,4022002,Queens,Jamaica,408,14,24,24
14274,2015-09-14,12,OnCurb,0,,,NoDamage,Volunteer,Stones,English oak,Quercus robur,BK58,Flatlands,3,3067800,Brooklyn,Brooklyn,318,21,59,46
14275,2016-01-06,10,OnCurb,1,,Helpful,Damage,Volunteer,,pin oak,Quercus palustris,MN12,Upper West Side,1,1016700,Manhattan,New York,107,31,67,6
14276,2015-10-03,4,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,ginkgo,Ginkgo biloba,SI25,Oakwood-Oakwood Beach,5,5013800,Staten Island,Staten Island,503,24,62,50
14277,2015-11-03,11,OnCurb,1,,,Damage,NYC Parks Staff,BranchLights,pin oak,Quercus palustris,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,3070201,Brooklyn,Brooklyn,318,19,59,46
14278,2016-01-14,14,OnCurb,1,,,NoDamage,TreesCount Staff,,Norway maple,Acer platanoides,SI48,Arden Heights,5,5017009,Staten Island,Staten Island,503,24,62,51
14279,2016-08-13,5,OffsetFromCurb,1,1or2,Helpful,Damage,Volunteer,BranchOther,cherry,Prunus,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,1003300,Manhattan,New York,101,26,66,1
14280,2015-12-18,17,OnCurb,1,,,Damage,Volunteer,,English oak,Quercus robur,QN51,Murray Hill,4,4116300,Queens,Flushing,407,16,40,20
14281,2015-10-13,17,OnCurb,1,,,NoDamage,Volunteer,TrunkOther,pin oak,Quercus palustris,QN71,Old Astoria,4,4007100,Queens,Astoria,401,12,36,22
14282,2016-09-15,6,OnCurb,1,,,Damage,Volunteer,,cherry,Prunus,BK31,Bay Ridge,3,3013400,Brooklyn,Brooklyn,310,22,64,43
14283,2015-08-06,12,OffsetFromCurb,1,,,NoDamage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,3068600,Brooklyn,Brooklyn,318,19,59,46
14284,2015-11-19,16,OnCurb,1,,,Damage,TreesCount Staff,Stones,maple,Acer,QN17,Forest Hills,4,4076901,Queens,Forest Hills,406,15,28,29
14285,2015-09-30,12,OnCurb,1,,,NoDamage,TreesCount Staff,,littleleaf linden,Tilia cordata,QN01,South Jamaica,4,4025400,Queens,Jamaica,412,14,32,28
14286,2015-10-10,7,OnCurb,1,,,NoDamage,Volunteer,Stones,pin oak,Quercus palustris,QN01,South Jamaica,4,4020200,Queens,Jamaica,412,10,32,28
14287,2015-06-29,29,OnCurb,1,,Helpful,Damage,Volunteer,RootOther,Sophora,Styphnolobium japonicum,QN31,Hunters Point-Sunnyside-West Maspeth,4,4001900,Queens,Long Island City,402,12,37,26
14288,2016-07-18,28,OnCurb,1,,,NoDamage,Volunteer,Stones,pin oak,Quercus palustris,QN57,Lindenwood-Howard Beach,4,4006201,Queens,Howard Beach,410,15,23,32
14289,2015-10-05,4,OnCurb,1,,,NoDamage,Volunteer,StonesWiresRopeBranchLights,honeylocust,Gleditsia triacanthos var. inermis,BK95,Erasmus,3,3082800,Brooklyn,Brooklyn,317,21,42,45
14290,2016-05-17,6,OnCurb,2,3or4,,NoDamage,Volunteer,,London planetree,Platanus x acerifolia,QN30,Maspeth,4,4059900,Queens,Maspeth,405,15,30,30
14291,2016-08-30,4,OnCurb,1,,,Damage,Volunteer,,English oak,Quercus robur,QN31,Hunters Point-Sunnyside-West Maspeth,4,4001900,Queens,Long Island City,402,12,37,26
14292,2015-11-16,6,OnCurb,1,,,NoDamage,TreesCount Staff,,cherry,Prunus,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,1003900,Manhattan,New York,101,26,66,1
14293,2015-08-15,6,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,SI25,Oakwood-Oakwood Beach,5,5012805,Staten Island,Staten Island,503,24,64,50
14294,2015-12-09,15,OnCurb,0,,,Damage,Volunteer,Stones,weeping willow,Salix babylonica,BK76,Greenpoint,3,3056100,Brooklyn,Brooklyn,301,26,50,33
14295,2016-08-12,28,OnCurb,1,,,Damage,TreesCount Staff,StonesRootOtherTrunkOther,pin oak,Quercus palustris,SI37,Stapleton-Rosebank,5,5002900,Staten Island,Staten Island,501,23,61,49
14296,2016-07-01,9,OnCurb,0,1or2,,Damage,TreesCount Staff,,black oak,Quercus velutina,BK61,Crown Heights North,3,3031702,Brooklyn,Brooklyn,308,20,43,35
14297,2016-06-07,5,OnCurb,2,,,NoDamage,TreesCount Staff,,cherry,Prunus,QN48,Auburndale,4,4113900,Queens,Flushing,411,11,26,19
14298,2015-09-25,5,OnCurb,1,1or2,,NoDamage,Volunteer,,green ash,Fraxinus pennsylvanica,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,3006900,Brooklyn,Brooklyn,302,25,52,33
14299,2015-06-14,17,OnCurb,1,,,Damage,TreesCount Staff,StonesRootOtherBranchLights,London planetree,Platanus x acerifolia,QN41,Fresh Meadows-Utopia,4,4133300,Queens,Fresh Meadows,408,11,25,23
14300,2015-07-26,6,OnCurb,0,,,NoDamage,TreesCount Staff,,purple-leaf plum,Prunus cerasifera,SI05,New Springville-Bloomfield-Travis,5,5027301,Staten Island,Staten Island,502,24,63,50
14301,2015-06-08,2,OnCurb,1,,,Damage,NYC Parks Staff,,cherry,Prunus,QN41,Fresh Meadows-Utopia,4,4134100,Queens,Fresh Meadows,408,11,25,24
14302,2015-10-27,6,OnCurb,1,,,Damage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,QN43,Bellerose,4,4157102,Queens,Bellerose,413,11,33,23
14303,2016-08-21,22,OnCurb,1,,,Damage,TreesCount Staff,Stones,pin oak,Quercus palustris,SI32,Rossville-Woodrow,5,5020803,Staten Island,Staten Island,503,24,62,51
14304,2015-12-08,8,OffsetFromCurb,0,,Helpful,NoDamage,Volunteer,,honeylocust,Gleditsia triacanthos var. inermis,QN49,Whitestone,4,4103900,Queens,Whitestone,407,11,26,19
14305,2015-09-30,5,OnCurb,1,1or2,,NoDamage,NYC Parks Staff,,Chinese elm,Ulmus parvifolia,QN44,Glen Oaks-Floral Park-New Hyde Park,4,4155102,Queens,Glen Oaks,413,11,24,23
14306,2016-06-28,2,OnCurb,0,1or2,Helpful,NoDamage,Volunteer,,Sophora,Styphnolobium japonicum,QN29,Elmhurst,4,4046900,Queens,Elmhurst,404,13,39,25
14307,2015-09-19,4,OnCurb,1,1or2,Helpful,NoDamage,TreesCount Staff,,American elm,Ulmus americana,BX31,Allerton-Pelham Gardens,2,2036000,Bronx,Bronx,211,34,80,13
14308,2015-08-09,12,OnCurb,1,,,Damage,Volunteer,StonesTrunkOther,English oak,Quercus robur,SI35,New Brighton-Silver Lake,5,5005900,Staten Island,Staten Island,501,24,63,49
14309,2016-07-14,6,OnCurb,1,,,Damage,TreesCount Staff,Stones,silver maple,Acer saccharinum,BX01,Claremont-Bathgate,2,2038500,Bronx,Bronx,206,33,78,15
14310,2015-08-23,15,OnCurb,0,,,Damage,NYC Parks Staff,,cherry,Prunus,MN12,Upper West Side,1,1018900,Manhattan,New York,107,30,69,7
14311,2015-11-12,4,OffsetFromCurb,1,,,Damage,NYC Parks Staff,StonesRootOther,purple-leaf plum,Prunus cerasifera,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5,5017005,Staten Island,Staten Island,503,24,62,51
14312,2015-11-13,8,OnCurb,1,,,Damage,Volunteer,,Japanese zelkova,Zelkova serrata,BK46,Ocean Parkway South,3,3045000,Brooklyn,Brooklyn,312,17,48,44
14313,2015-10-05,25,OnCurb,1,,,NoDamage,TreesCount Staff,,maple,Acer,BK42,Flatbush,3,3152200,Brooklyn,Brooklyn,314,17,44,40
14314,2015-10-31,7,OnCurb,1,,,NoDamage,NYC Parks Staff,,hedge maple,Acer campestre,MN12,Upper West Side,1,1017500,Manhattan,New York,107,31,67,6
14315,2015-12-07,23,OnCurb,1,,,Damage,TreesCount Staff,Stones,Norway maple,Acer platanoides,QN06,Jamaica Estates-Holliswood,4,4047200,Queens,Jamaica,408,14,24,24
14316,2015-08-20,8,OnCurb,1,,,NoDamage,Volunteer,Stones,London planetree,Platanus x acerifolia,QN42,Oakland Gardens,4,4129103,Queens,Oakland Gardens,411,11,24,23
14317,2015-10-06,13,OnCurb,0,,,NoDamage,TreesCount Staff,,pin oak,Quercus palustris,QN76,Baisley Park,4,4027400,Queens,Jamaica,412,10,32,28
14318,2015-08-09,5,OnCurb,1,,,NoDamage,Volunteer,MetalGrates,honeylocust,Gleditsia triacanthos var. inermis,BK21,Seagate-Coney Island,3,3032800,Brooklyn,Brooklyn,313,23,46,47
14319,2016-09-13,5,OnCurb,0,,,NoDamage,NYC Parks Staff,,sweetgum,Liquidambar styraciflua,MN15,Clinton,1,1012900,Manhattan,New York,104,31,67,3
14320,2015-08-01,16,OnCurb,1,,,NoDamage,Volunteer,,honeylocust,Gleditsia triacanthos var. inermis,BX01,Claremont-Bathgate,2,2039500,Bronx,Bronx,206,33,86,15
14321,2016-03-04,19,OnCurb,0,,,Damage,Volunteer,,Norway maple,Acer platanoides,QN60,Kew Gardens,4,4014000,Queens,Kew Gardens,409,14,27,29
14322,2015-09-22,5,OnCurb,1,,Helpful,NoDamage,TreesCount Staff,StonesWiresRopeTrunkOther,honeylocust,Gleditsia triacanthos var. inermis,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5,5018100,Staten Island,Staten Island,502,24,62,50
14323,2015-11-13,8,OnCurb,0,,Harmful,NoDamage,Volunteer,,honeylocust,Gleditsia triacanthos var. inermis,BK58,Flatlands,3,3067800,Brooklyn,Brooklyn,318,21,59,46
14324,2016-06-12,16,OnCurb,1,,,Damage,Volunteer,StonesBranchLights,littleleaf linden,Tilia cordata,BK83,Cypress Hills-City Line,3,3120200,Brooklyn,Brooklyn,305,19,60,37
14325,2015-08-19,18,OnCurb,0,,,Damage,Volunteer,Stones,green ash,Fraxinus pennsylvanica,QN48,Auburndale,4,4142900,Queens,Fresh Meadows,411,11,25,20
14326,2015-06-08,6,OffsetFromCurb,0,,,NoDamage,NYC Parks Staff,,cherry,Prunus,BK90,East Williamsburg,3,3050300,Brooklyn,Brooklyn,301,18,53,34
14327,2015-08-25,3,OnCurb,1,,,Damage,TreesCount Staff,StonesBranchLights,English oak,Quercus robur,BK82,East New York,3,3119200,Brooklyn,Brooklyn,305,18,54,37
14328,2015-10-11,2,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,littleleaf linden,Tilia cordata,QN52,East Flushing,4,4086100,Queens,Flushing,407,16,40,20
14329,2016-02-06,28,OnCurb,1,,,Damage,Volunteer,StonesBranchLights,pin oak,Quercus palustris,MN04,Hamilton Heights,1,1022500,Manhattan,New York,109,31,70,7
14330,2016-08-22,9,OnCurb,1,,,NoDamage,TreesCount Staff,,Callery pear,Pyrus calleryana,QN02,Springfield Gardens North,4,4033402,Queens,Jamaica,412,10,32,28
14331,2015-11-11,23,OnCurb,0,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,QN28,Jackson Heights,4,4028700,Queens,Jackson Heights,403,13,34,25
14332,2015-10-17,4,OffsetFromCurb,1,,Helpful,NoDamage,Volunteer,StonesBranchOther,London planetree,Platanus x acerifolia,QN05,Rosedale,4,4066400,Queens,Rosedale,413,10,29,31
14333,2015-11-10,14,OnCurb,1,,,Damage,Volunteer,MetalGratesRootOtherTrunkOther,English oak,Quercus robur,QN51,Murray Hill,4,4116300,Queens,Flushing,407,16,40,20
14334,2015-11-10,8,OnCurb,1,,,NoDamage,Volunteer,,Callery pear,Pyrus calleryana,BK34,Sunset Park East,3,3011200,Brooklyn,Brooklyn,312,17,51,39
14335,2015-09-02,27,OnCurb,0,1or2,Helpful,NoDamage,Volunteer,,silver linden,Tilia tomentosa,QN30,Maspeth,4,4052100,Queens,Maspeth,405,15,30,30
14336,2016-07-29,4,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,cherry,Prunus,BK28,Bensonhurst West,3,3026400,Brooklyn,Brooklyn,311,22,49,43
14337,2016-06-29,15,OnCurb,0,,,NoDamage,Volunteer,StonesWiresRopeBranchLights,honeylocust,Gleditsia triacanthos var. inermis,QN12,Hammels-Arverne-Edgemere,4,4096400,Queens,Arverne,414,10,31,31
14338,2015-09-25,3,OnCurb,0,1or2,,Damage,Volunteer,,English oak,Quercus robur,QN51,Murray Hill,4,4116300,Queens,Flushing,407,16,40,20
14339,2015-08-01,9,OnCurb,1,1or2,Helpful,Damage,TreesCount Staff,,littleleaf linden,Tilia cordata,QN20,Ridgewood,4,4058300,Queens,Ridgewood,405,15,37,30
14340,2015-07-07,11,OnCurb,1,1or2,,Damage,TreesCount Staff,,red maple,Acer rubrum,SI28,Port Richmond,5,5025100,Staten Island,Staten Island,501,24,61,50
14341,2015-09-28,30,OnCurb,1,,,NoDamage,Volunteer,BranchLights,pin oak,Quercus palustris,QN22,Flushing,4,4088901,Queens,Flushing,407,11,40,20
14342,2015-12-09,6,OnCurb,1,1or2,,NoDamage,Volunteer,,pin oak,Quercus palustris,BK09,Brooklyn Heights-Cobble Hill,3,3000301,Brooklyn,Brooklyn,302,26,52,33
14343,2015-10-16,9,OnCurb,0,3or4,Helpful,Damage,Volunteer,RootOtherTrunkOtherBranchOther,cherry,Prunus,MN11,Central Harlem South,1,1022000,Manhattan,New York,110,30,70,9
14344,2016-06-30,7,OnCurb,1,1or2,Helpful,Damage,NYC Parks Staff,,American elm,Ulmus americana,QN45,Douglas Manor-Douglaston-Little Neck,4,4150701,Queens,Little Neck,411,11,26,19
14345,2015-10-29,4,OnCurb,1,,,Damage,TreesCount Staff,,dawn redwood,Metasequoia glyptostroboides,MN14,Lincoln Square,1,1015300,Manhattan,New York,107,27,67,6
14346,2015-07-07,4,OnCurb,1,,,NoDamage,Volunteer,,cherry,Prunus,QN55,South Ozone Park,4,4016800,Queens,South Ozone Park,410,10,31,28
14347,2015-11-27,3,OnCurb,1,,,NoDamage,NYC Parks Staff,,Japanese zelkova,Zelkova serrata,SI11,Charleston-Richmond Valley-Tottenville,5,5024401,Staten Island,Staten Island,503,24,62,51
14348,2015-12-05,11,OnCurb,1,,,Damage,NYC Parks Staff,RootOtherTrunkLightsBranchOther,littleleaf linden,Tilia cordata,QN05,Rosedale,4,4066000,Queens,Rosedale,413,10,29,31
14349,2015-08-22,7,OnCurb,0,1or2,Harmful,Damage,TreesCount Staff,,American linden,Tilia americana,MN40,Upper East Side-Carnegie Hill,1,1013000,Manhattan,New York,108,28,73,4
14350,2016-06-13,32,OnCurb,0,,,Damage,TreesCount Staff,Stones,London planetree,Platanus x acerifolia,BX44,Williamsbridge-Olinville,2,2038200,Bronx,Bronx,212,36,83,12
14351,2015-09-25,14,OnCurb,1,,,Damage,Volunteer,RootOtherWiresRopeBranchOther,London planetree,Platanus x acerifolia,BK58,Flatlands,3,3073000,Brooklyn,Brooklyn,318,21,41,45
14352,2015-09-16,3,OnCurb,1,,,NoDamage,TreesCount Staff,,ginkgo,Ginkgo biloba,QN57,Lindenwood-Howard Beach,4,4088400,Queens,Howard Beach,410,15,23,32
14353,2015-10-24,29,OnCurb,1,,,NoDamage,Volunteer,Stones,honeylocust,Gleditsia triacanthos var. inermis,BX43,Norwood,2,2043100,Bronx,Bronx,207,36,81,11
14354,2016-09-10,5,OnCurb,1,,,NoDamage,Volunteer,,littleleaf linden,Tilia cordata,BX27,Hunts Point,2,2011502,Bronx,Bronx,202,34,85,17
14355,2015-09-09,5,OffsetFromCurb,1,1or2,,Damage,Volunteer,,Callery pear,Pyrus calleryana,QN44,Glen Oaks-Floral Park-New Hyde Park,4,4157901,Queens,Glen Oaks,413,11,33,23
14356,2015-11-24,8,OnCurb,1,,,NoDamage,Volunteer,,American linden,Tilia americana,BX31,Allerton-Pelham Gardens,2,2031400,Bronx,Bronx,211,34,80,13
14357,2015-09-20,3,OnCurb,0,,,NoDamage,Volunteer,,cherry,Prunus,BK75,Bedford,3,3025100,Brooklyn,Brooklyn,303,25,56,36
14358,2015-10-20,8,OffsetFromCurb,1,1or2,,NoDamage,NYC Parks Staff,,green ash,Fraxinus pennsylvanica,SI54,Great Kills,5,5014606,Staten Island,Staten Island,503,24,62,51
14359,2015-10-02,7,OnCurb,1,,Helpful,Damage,Volunteer,,American linden,Tilia americana,QN57,Lindenwood-Howard Beach,4,4088400,Queens,Howard Beach,410,15,23,32
14360,2015-10-04,5,OnCurb,0,,Helpful,NoDamage,Volunteer,,cherry,Prunus,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1,1009300,Manhattan,New York,104,27,75,3
14361,2015-08-19,6,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,RootOther,scarlet oak,Quercus coccinea,QN31,Hunters Point-Sunnyside-West Maspeth,4,4000700,Queens,Long Island City,402,12,37,26
14362,2015-10-15,25,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,3004100,Brooklyn,Brooklyn,302,25,52,33
14363,2016-08-26,15,OnCurb,1,,Harmful,Damage,TreesCount Staff,,English oak,Quercus robur,BK90,East Williamsburg,3,3047700,Brooklyn,Brooklyn,301,18,50,34
14364,2015-08-28,16,OnCurb,1,,,Damage,Volunteer,,black locust,Robinia pseudoacacia,MN12,Upper West Side,1,1016100,Manhattan,New York,107,29,67,6
14365,2015-08-23,20,OnCurb,1,,,Damage,Volunteer,StonesWiresRopeTrunkOther,London planetree,Platanus x acerifolia,QN49,Whitestone,4,4103900,Queens,Whitestone,407,11,26,19
14366,2015-12-03,15,OnCurb,1,,,Damage,NYC Parks Staff,,pin oak,Quercus palustris,QN56,Ozone Park,4,4005400,Queens,Ozone Park,410,15,23,32
14367,2015-07-19,12,OnCurb,2,,,Damage,NYC Parks Staff,,Callery pear,Pyrus calleryana,SI48,Arden Heights,5,5017009,Staten Island,Staten Island,503,24,62,51
14368,2016-08-16,6,OnCurb,1,1or2,,Damage,Volunteer,,tartar maple,Acer tataricum,QN46,Bayside-Bayside Hills,4,4143500,Queens,Oakland Gardens,411,11,25,23
14369,2015-07-09,6,OnCurb,1,,,Damage,NYC Parks Staff,RootOtherBranchLights,English oak,Quercus robur,BK82,East New York,3,3110400,Brooklyn,Brooklyn,305,19,60,42
14370,2016-06-02,6,OnCurb,0,,,Damage,Volunteer,,honeylocust,Gleditsia triacanthos var. inermis,BX09,Soundview-Castle Hill-Clason Point-Harding Park,2,2000400,Bronx,Bronx,209,34,85,18
14371,2015-05-22,5,OnCurb,0,1or2,Helpful,Damage,NYC Parks Staff,,eastern redbud,Cercis canadensis,BK90,East Williamsburg,3,3050300,Brooklyn,Brooklyn,301,18,53,34
